time (s),signal
6.001000,0.229257026
6.002000,0.376702437
6.003000,0.601664882
6.004000,0.696086377
6.005000,0.926260427
6.006000,1.051209999
6.007000,1.247706774
6.008000,1.393074011
6.009000,1.519452971
6.010000,1.610529634
6.011000,1.657235232
6.012000,1.800503605
6.013000,1.769144844
6.014000,1.829019375
6.015000,1.827275109
6.016000,1.826444428
6.017000,1.779716808
6.018000,1.816120867
6.019000,1.753453977
6.020000,1.668016884
6.021000,1.585273168
6.022000,1.475253486
6.023000,1.407773652
6.024000,1.285338694
6.025000,1.213071076
6.026000,1.118473782
6.027000,0.995541306
6.028000,0.913059924
6.029000,0.820176666
6.030000,0.733282134
6.031000,0.681022617
6.032000,0.498825268
6.033000,0.432613430
6.034000,0.369837112
6.035000,0.346236244
6.036000,0.259480733
6.037000,0.255798287
6.038000,0.270227291
6.039000,0.248833753
6.040000,0.265843412
6.041000,0.238962047
6.042000,0.246455665
6.043000,0.207832170
6.044000,0.224338836
6.045000,0.275333395
6.046000,0.289858231
6.047000,0.221735508
6.048000,0.251469106
6.049000,0.275316197
6.050000,0.286945422
6.051000,0.355988137
6.052000,0.369198761
6.053000,0.317666130
6.054000,0.304463180
6.055000,0.332417315
6.056000,0.260885649
6.057000,0.230906454
6.058000,0.185752400
6.059000,0.140423098
6.060000,0.119101748
6.061000,0.045445097
6.062000,-0.032259304
6.063000,-0.107573009
6.064000,-0.150319373
6.065000,-0.270570608
6.066000,-0.268481436
6.067000,-0.337996113
6.068000,-0.388343847
6.069000,-0.484482189
6.070000,-0.482153863
6.071000,-0.530894632
6.072000,-0.569755191
6.073000,-0.583991241
6.074000,-0.637514067
6.075000,-0.665587994
6.076000,-0.609255486
6.077000,-0.681785573
6.078000,-0.582973477
6.079000,-0.516683784
6.080000,-0.539008463
6.081000,-0.490395269
6.082000,-0.428563967
6.083000,-0.404172748
6.084000,-0.323307963
6.085000,-0.373270761
6.086000,-0.313718504
6.087000,-0.247600840
6.088000,-0.272869621
6.089000,-0.192020701
6.090000,-0.163614014
6.091000,-0.108038815
6.092000,-0.104936310
6.093000,-0.113437392
6.094000,-0.125176023
6.095000,-0.164547141
6.096000,-0.188836124
6.097000,-0.216942723
6.098000,-0.262175787
6.099000,-0.377090634
6.100000,-0.414487819
6.101000,-0.511194129
6.102000,-0.589246376
6.103000,-0.656792689
6.104000,-0.797522168
6.105000,-0.918887868
6.106000,-1.020585937
6.107000,-1.111347174
6.108000,-1.173640922
6.109000,-1.289543208
6.110000,-1.388040338
6.111000,-1.423395499
6.112000,-1.507376041
6.113000,-1.544165705
6.114000,-1.538273459
6.115000,-1.571036811
6.116000,-1.623950520
6.117000,-1.613490404
6.118000,-1.561545364
6.119000,-1.509530980
6.120000,-1.493109805
6.121000,-1.435463672
6.122000,-1.271581686
6.123000,-1.172731085
6.124000,-1.027570068
6.125000,-0.881738725
6.126000,-0.758501484
6.127000,-0.581570908
6.128000,-0.354051215
6.129000,-0.204307538
6.130000,-0.031783445
6.131000,0.176592063
6.132000,0.389681298
6.133000,0.552702849
6.134000,0.805446689
6.135000,0.955855824
6.136000,1.055694683
6.137000,1.265028125
6.138000,1.450034208
6.139000,1.632238889
6.140000,1.633887011
6.141000,1.746663489
6.142000,1.785641386
6.143000,1.905457211
6.144000,1.947412963
6.145000,1.967756979
6.146000,1.935250238
6.147000,1.982664995
6.148000,1.989331004
6.149000,1.935411818
6.150000,1.851883322
6.151000,1.773522587
6.152000,1.725286200
6.153000,1.608361555
6.154000,1.443715469
6.155000,1.369584764
6.156000,1.360037754
6.157000,1.254870413
6.158000,1.106961490
6.159000,0.983915909
6.160000,0.898829395
6.161000,0.773367648
6.162000,0.713706485
6.163000,0.689302525
6.164000,0.540612277
6.165000,0.465466426
6.166000,0.386624144
6.167000,0.378562734
6.168000,0.297020599
6.169000,0.305507905
6.170000,0.244058360
6.171000,0.277248914
6.172000,0.223403328
6.173000,0.203261989
6.174000,0.133452861
6.175000,0.165430332
6.176000,0.164111087
6.177000,0.155712010
6.178000,0.145582846
6.179000,0.126146204
6.180000,0.072114708
6.181000,0.015931836
6.182000,0.031271720
6.183000,0.066894889
6.184000,0.026940113
6.185000,-0.001802670
6.186000,-0.070699092
6.187000,-0.123490206
6.188000,-0.184474444
6.189000,-0.295334324
6.190000,-0.301547510
6.191000,-0.391997533
6.192000,-0.458424689
6.193000,-0.538215551
6.194000,-0.578680348
6.195000,-0.615783597
6.196000,-0.683067077
6.197000,-0.796029567
6.198000,-0.814321118
6.199000,-0.872217140
6.200000,-0.971403144
6.201000,-0.915720348
6.202000,-0.987201189
6.203000,-0.964660020
6.204000,-1.010078281
6.205000,-0.957055698
6.206000,-0.926757157
6.207000,-0.930145438
6.208000,-0.885856286
6.209000,-0.876919024
6.210000,-0.813814054
6.211000,-0.777697718
6.212000,-0.646391359
6.213000,-0.571568422
6.214000,-0.547534109
6.215000,-0.456320481
6.216000,-0.401724526
6.217000,-0.346844925
6.218000,-0.252090848
6.219000,-0.206462847
6.220000,-0.169012383
6.221000,-0.049947140
6.222000,-0.045792874
6.223000,0.015533709
6.224000,-0.041360977
6.225000,0.050774646
6.226000,0.024756718
6.227000,0.011593427
6.228000,0.028745684
6.229000,-0.041041234
6.230000,-0.080141091
6.231000,-0.150202303
6.232000,-0.209972780
6.233000,-0.329405563
6.234000,-0.394434650
6.235000,-0.495031257
6.236000,-0.564431868
6.237000,-0.702445747
6.238000,-0.761780028
6.239000,-0.865466353
6.240000,-0.991324069
6.241000,-1.038260482
6.242000,-1.149806067
6.243000,-1.224536593
6.244000,-1.284857369
6.245000,-1.335011027
6.246000,-1.320451462
6.247000,-1.346647591
6.248000,-1.344004673
6.249000,-1.285692174
6.250000,-1.243549770
6.251000,-1.207534338
6.252000,-1.192132533
6.253000,-1.025748014
6.254000,-0.989133271
6.255000,-0.832173344
6.256000,-0.671580442
6.257000,-0.470008749
6.258000,-0.429534839
6.259000,-0.231764857
6.260000,-0.031847208
6.261000,0.189767754
6.262000,0.301194591
6.263000,0.506706576
6.264000,0.744797488
6.265000,0.907514893
6.266000,1.028295290
6.267000,1.233258430
6.268000,1.350723133
6.269000,1.453666812
6.270000,1.578136186
6.271000,1.684165980
6.272000,1.757952168
6.273000,1.874601345
6.274000,1.944477515
6.275000,1.907019871
6.276000,1.989128797
6.277000,1.939990362
6.278000,1.955272170
6.279000,1.937502251
6.280000,1.915670700
6.281000,1.828574268
6.282000,1.769393186
6.283000,1.733571994
6.284000,1.647657768
6.285000,1.538711914
6.286000,1.432638754
6.287000,1.325130375
6.288000,1.257186186
6.289000,1.128143503
6.290000,0.985014519
6.291000,0.910454538
6.292000,0.825227566
6.293000,0.681420423
6.294000,0.621588311
6.295000,0.611954308
6.296000,0.454570617
6.297000,0.438525250
6.298000,0.373623197
6.299000,0.340410084
6.300000,0.241188160
6.301000,0.199498647
6.302000,0.187255247
6.303000,0.133386635
6.304000,0.168140474
6.305000,0.098465158
6.306000,0.090814666
6.307000,0.007452017
6.308000,0.026096088
6.309000,0.052164648
6.310000,-0.057873995
6.311000,-0.127062702
6.312000,-0.100573067
6.313000,-0.194795545
6.314000,-0.269850066
6.315000,-0.320569547
6.316000,-0.382571113
6.317000,-0.396383366
6.318000,-0.506644998
6.319000,-0.579818848
6.320000,-0.640263057
6.321000,-0.693506298
6.322000,-0.757534701
6.323000,-0.824834475
6.324000,-0.947756071
6.325000,-0.980373676
6.326000,-1.103346680
6.327000,-1.091751496
6.328000,-1.181031483
6.329000,-1.240244947
6.330000,-1.335356320
6.331000,-1.287915717
6.332000,-1.349709158
6.333000,-1.361002679
6.334000,-1.362266908
6.335000,-1.338540993
6.336000,-1.275966873
6.337000,-1.236270358
6.338000,-1.194160436
6.339000,-1.075117569
6.340000,-1.094198783
6.341000,-0.964478344
6.342000,-0.921393688
6.343000,-0.766708002
6.344000,-0.663650013
6.345000,-0.570860467
6.346000,-0.452451744
6.347000,-0.343240527
6.348000,-0.241680523
6.349000,-0.197240019
6.350000,-0.034773596
6.351000,0.078455970
6.352000,0.137715218
6.353000,0.163738681
6.354000,0.286389722
6.355000,0.278021455
6.356000,0.335540568
6.357000,0.336674989
6.358000,0.361112747
6.359000,0.257537996
6.360000,0.255133355
6.361000,0.254966705
6.362000,0.179935017
6.363000,0.112697977
6.364000,0.095167459
6.365000,-0.048855510
6.366000,-0.111628665
6.367000,-0.203442209
6.368000,-0.318323759
6.369000,-0.478639371
6.370000,-0.561561781
6.371000,-0.606634703
6.372000,-0.620608874
6.373000,-0.788597577
6.374000,-0.838745522
6.375000,-0.835689570
6.376000,-0.944240280
6.377000,-0.963481259
6.378000,-0.987669297
6.379000,-1.024423072
6.380000,-1.010722007
6.381000,-0.968858576
6.382000,-0.905894259
6.383000,-0.862917918
6.384000,-0.774882971
6.385000,-0.656165168
6.386000,-0.517728148
6.387000,-0.359848101
6.388000,-0.317654617
6.389000,-0.143935934
6.390000,-0.030475414
6.391000,0.137478546
6.392000,0.264968863
6.393000,0.530224154
6.394000,0.626642008
6.395000,0.826218906
6.396000,0.918727778
6.397000,1.025910257
6.398000,1.284516926
6.399000,1.311254646
6.400000,1.443124714
6.401000,1.611326338
6.402000,1.664693301
6.403000,1.728065243
6.404000,1.829668842
6.405000,1.821188894
6.406000,1.877791381
6.407000,1.825054937
6.408000,1.898133866
6.409000,1.817256508
6.410000,1.804319157
6.411000,1.729884138
6.412000,1.668217599
6.413000,1.615486090
6.414000,1.574193252
6.415000,1.455171210
6.416000,1.378799462
6.417000,1.265403645
6.418000,1.223512619
6.419000,1.043177813
6.420000,0.940596467
6.421000,0.938745898
6.422000,0.739637027
6.423000,0.767918807
6.424000,0.632050739
6.425000,0.566713820
6.426000,0.489861205
6.427000,0.392420560
6.428000,0.365149895
6.429000,0.353485249
6.430000,0.276633875
6.431000,0.170737453
6.432000,0.185132427
6.433000,0.071598118
6.434000,0.061192478
6.435000,0.034350860
6.436000,0.029843849
6.437000,-0.087073233
6.438000,-0.053559656
6.439000,-0.139365548
6.440000,-0.221192475
6.441000,-0.190926210
6.442000,-0.286462131
6.443000,-0.391872710
6.444000,-0.370560165
6.445000,-0.512685451
6.446000,-0.545847245
6.447000,-0.645186003
6.448000,-0.716547961
6.449000,-0.743652565
6.450000,-0.843777267
6.451000,-0.995970449
6.452000,-1.045659783
6.453000,-1.124028738
6.454000,-1.170231554
6.455000,-1.278240955
6.456000,-1.404353902
6.457000,-1.476222861
6.458000,-1.479070083
6.459000,-1.528322219
6.460000,-1.611019000
6.461000,-1.641982731
6.462000,-1.625608108
6.463000,-1.636646307
6.464000,-1.714850438
6.465000,-1.620546675
6.466000,-1.549886713
6.467000,-1.567162771
6.468000,-1.430802587
6.469000,-1.415496854
6.470000,-1.279944429
6.471000,-1.209932086
6.472000,-1.120734951
6.473000,-0.944953419
6.474000,-0.827169349
6.475000,-0.645982815
6.476000,-0.531129814
6.477000,-0.467054201
6.478000,-0.273790667
6.479000,-0.121324645
6.480000,0.002670626
6.481000,0.154204125
6.482000,0.269571917
6.483000,0.292110014
6.484000,0.415550611
6.485000,0.553523258
6.486000,0.583341232
6.487000,0.573528671
6.488000,0.581140401
6.489000,0.597773378
6.490000,0.666082667
6.491000,0.629784372
6.492000,0.599384063
6.493000,0.545481638
6.494000,0.482286259
6.495000,0.460402238
6.496000,0.365030144
6.497000,0.294626528
6.498000,0.142195228
6.499000,0.150414344
6.500000,0.035364540
6.501000,-0.064601006
6.502000,-0.253219262
6.503000,-0.254979383
6.504000,-0.408864064
6.505000,-0.429030431
6.506000,-0.473213741
6.507000,-0.530723646
6.508000,-0.583095810
6.509000,-0.577429849
6.510000,-0.641445267
6.511000,-0.668685000
6.512000,-0.642718797
6.513000,-0.593061999
6.514000,-0.519833827
6.515000,-0.513365735
6.516000,-0.379444347
6.517000,-0.314043648
6.518000,-0.224770203
6.519000,-0.126410825
6.520000,0.008644201
6.521000,0.159925164
6.522000,0.277789745
6.523000,0.442039501
6.524000,0.507731071
6.525000,0.647541541
6.526000,0.792993320
6.527000,0.984858845
6.528000,1.068109148
6.529000,1.185676567
6.530000,1.304666419
6.531000,1.397748897
6.532000,1.440904368
6.533000,1.479821103
6.534000,1.563835850
6.535000,1.566546799
6.536000,1.633935785
6.537000,1.622337212
6.538000,1.649520437
6.539000,1.629081427
6.540000,1.582078149
6.541000,1.570271432
6.542000,1.584093640
6.543000,1.382141033
6.544000,1.440854794
6.545000,1.262875635
6.546000,1.170292043
6.547000,1.097235944
6.548000,1.060913453
6.549000,0.957204132
6.550000,0.844225179
6.551000,0.758929588
6.552000,0.669436769
6.553000,0.629137704
6.554000,0.572156496
6.555000,0.454431321
6.556000,0.374082345
6.557000,0.320483425
6.558000,0.204742857
6.559000,0.219222648
6.560000,0.183524985
6.561000,0.115922404
6.562000,0.069939394
6.563000,0.079155118
6.564000,0.016869293
6.565000,-0.018346485
6.566000,-0.052650052
6.567000,-0.102463767
6.568000,-0.108528723
6.569000,-0.233194433
6.570000,-0.240970400
6.571000,-0.360858904
6.572000,-0.362228503
6.573000,-0.352049718
6.574000,-0.518702670
6.575000,-0.586769731
6.576000,-0.634748702
6.577000,-0.690391889
6.578000,-0.784070432
6.579000,-0.912627530
6.580000,-0.939966554
6.581000,-1.088867768
6.582000,-1.149642572
6.583000,-1.231751818
6.584000,-1.402455574
6.585000,-1.507364868
6.586000,-1.530597025
6.587000,-1.618294957
6.588000,-1.691598104
6.589000,-1.743392815
6.590000,-1.801971354
6.591000,-1.787104242
6.592000,-1.945633427
6.593000,-1.824028709
6.594000,-1.845995029
6.595000,-1.833488359
6.596000,-1.818867623
6.597000,-1.696674898
6.598000,-1.696823577
6.599000,-1.571997231
6.600000,-1.440011771
6.601000,-1.409373563
6.602000,-1.223786914
6.603000,-1.086934652
6.604000,-0.937559650
6.605000,-0.811380690
6.606000,-0.621855973
6.607000,-0.447266986
6.608000,-0.325588688
6.609000,-0.093544021
6.610000,-0.033087620
6.611000,0.132108130
6.612000,0.332391623
6.613000,0.424144398
6.614000,0.525608139
6.615000,0.650570977
6.616000,0.805502500
6.617000,0.864725954
6.618000,0.877878883
6.619000,0.897586767
6.620000,1.029752568
6.621000,1.006660950
6.622000,0.984339996
6.623000,0.951532952
6.624000,0.883215127
6.625000,0.858384369
6.626000,0.847046915
6.627000,0.752181466
6.628000,0.736006461
6.629000,0.626450365
6.630000,0.487950556
6.631000,0.381412886
6.632000,0.350240103
6.633000,0.203545909
6.634000,0.200214256
6.635000,0.034916104
6.636000,-0.091001565
6.637000,-0.184825079
6.638000,-0.209170889
6.639000,-0.195876531
6.640000,-0.286330010
6.641000,-0.380308803
6.642000,-0.336581834
6.643000,-0.324896360
6.644000,-0.259273509
6.645000,-0.257627230
6.646000,-0.231909485
6.647000,-0.162456105
6.648000,-0.037275511
6.649000,0.005778748
6.650000,0.038853567
6.651000,0.176243907
6.652000,0.290157724
6.653000,0.430661595
6.654000,0.476242050
6.655000,0.565234181
6.656000,0.691580257
6.657000,0.769297908
6.658000,0.886070828
6.659000,0.948910574
6.660000,1.057439423
6.661000,1.087607587
6.662000,1.221038331
6.663000,1.273045523
6.664000,1.241249595
6.665000,1.342770073
6.666000,1.320827878
6.667000,1.385046502
6.668000,1.365805039
6.669000,1.349749218
6.670000,1.305443755
6.671000,1.216922430
6.672000,1.137322422
6.673000,1.147140945
6.674000,1.041542934
6.675000,1.016557115
6.676000,0.893142832
6.677000,0.885255832
6.678000,0.799714554
6.679000,0.667897661
6.680000,0.600162442
6.681000,0.566468267
6.682000,0.507701441
6.683000,0.418960654
6.684000,0.326297049
6.685000,0.291596864
6.686000,0.224404128
6.687000,0.164524896
6.688000,0.092471871
6.689000,0.094676243
6.690000,0.031659611
6.691000,0.018683625
6.692000,-0.068803726
6.693000,-0.012247794
6.694000,-0.082071886
6.695000,-0.090625008
6.696000,-0.076688396
6.697000,-0.105644935
6.698000,-0.165799415
6.699000,-0.253436871
6.700000,-0.267148213
6.701000,-0.302456505
6.702000,-0.356151621
6.703000,-0.419013723
6.704000,-0.464070495
6.705000,-0.540881169
6.706000,-0.602355657
6.707000,-0.698522498
6.708000,-0.833746638
6.709000,-0.916834634
6.710000,-1.005728966
6.711000,-1.093638675
6.712000,-1.222761020
6.713000,-1.310204027
6.714000,-1.420079128
6.715000,-1.523152376
6.716000,-1.586815093
6.717000,-1.657396788
6.718000,-1.708758653
6.719000,-1.798615730
6.720000,-1.897025886
6.721000,-1.890263389
6.722000,-2.000362929
6.723000,-1.958857326
6.724000,-1.985910684
6.725000,-1.966751026
6.726000,-1.854747168
6.727000,-1.873447873
6.728000,-1.782933678
6.729000,-1.685276884
6.730000,-1.600303091
6.731000,-1.521702201
6.732000,-1.338325461
6.733000,-1.213114107
6.734000,-1.049706345
6.735000,-0.881756447
6.736000,-0.694727824
6.737000,-0.518384478
6.738000,-0.395712253
6.739000,-0.162437122
6.740000,0.063308268
6.741000,0.128594809
6.742000,0.327294882
6.743000,0.495353224
6.744000,0.607175116
6.745000,0.750494281
6.746000,0.901587862
6.747000,1.074770751
6.748000,1.123052094
6.749000,1.182843242
6.750000,1.264961804
6.751000,1.325984035
6.752000,1.349356194
6.753000,1.342026175
6.754000,1.409037926
6.755000,1.310711828
6.756000,1.273842726
6.757000,1.189416051
6.758000,1.111984216
6.759000,1.025122789
6.760000,0.935192459
6.761000,0.897837597
6.762000,0.789237311
6.763000,0.666238351
6.764000,0.575171164
6.765000,0.519810696
6.766000,0.387867929
6.767000,0.306684185
6.768000,0.233088043
6.769000,0.166717258
6.770000,0.066427971
6.771000,-0.036535415
6.772000,-0.061146341
6.773000,-0.019757673
6.774000,-0.062820913
6.775000,-0.058378677
6.776000,-0.089889900
6.777000,-0.040805635
6.778000,0.019503148
6.779000,0.060012627
6.780000,0.078433955
6.781000,0.135904728
6.782000,0.294460034
6.783000,0.300081397
6.784000,0.378447691
6.785000,0.417208620
6.786000,0.509704045
6.787000,0.598837275
6.788000,0.643462680
6.789000,0.746846635
6.790000,0.769617514
6.791000,0.834982259
6.792000,0.878203343
6.793000,0.888186306
6.794000,0.916859360
6.795000,0.984000642
6.796000,0.955427526
6.797000,0.976512826
6.798000,0.963422671
6.799000,0.953875200
6.800000,0.935440257
6.801000,0.850553538
6.802000,0.787022145
6.803000,0.772751089
6.804000,0.732733831
6.805000,0.632879272
6.806000,0.574672229
6.807000,0.502746916
6.808000,0.435515027
6.809000,0.391614317
6.810000,0.294768423
6.811000,0.262208690
6.812000,0.197423425
6.813000,0.194809162
6.814000,0.058902660
6.815000,0.070577503
6.816000,0.021155830
6.817000,-0.073160587
6.818000,-0.047774840
6.819000,-0.069786236
6.820000,-0.125419648
6.821000,-0.196301755
6.822000,-0.112551201
6.823000,-0.184313416
6.824000,-0.160170428
6.825000,-0.217945893
6.826000,-0.157855542
6.827000,-0.244028228
6.828000,-0.223287065
6.829000,-0.243747176
6.830000,-0.253524734
6.831000,-0.330487602
6.832000,-0.311735655
6.833000,-0.357880939
6.834000,-0.437835308
6.835000,-0.497830377
6.836000,-0.641970662
6.837000,-0.588735769
6.838000,-0.728127140
6.839000,-0.792540348
6.840000,-0.902347833
6.841000,-1.006190912
6.842000,-1.090059741
6.843000,-1.234146371
6.844000,-1.288417185
6.845000,-1.373863679
6.846000,-1.513560766
6.847000,-1.617301807
6.848000,-1.669010357
6.849000,-1.762644971
6.850000,-1.852265586
6.851000,-1.904895177
6.852000,-1.930731873
6.853000,-1.936366645
6.854000,-1.982885677
6.855000,-1.935560270
6.856000,-1.874171795
6.857000,-1.870990037
6.858000,-1.828215760
6.859000,-1.728848836
6.860000,-1.661274836
6.861000,-1.566935986
6.862000,-1.425726294
6.863000,-1.299227143
6.864000,-1.071564434
6.865000,-0.945807927
6.866000,-0.808839698
6.867000,-0.552685574
6.868000,-0.366868304
6.869000,-0.175741839
6.870000,-0.031898271
6.871000,0.165930783
6.872000,0.439049152
6.873000,0.548128583
6.874000,0.751219145
6.875000,0.901716486
6.876000,1.004303223
6.877000,1.135254677
6.878000,1.312333517
6.879000,1.389408781
6.880000,1.473894697
6.881000,1.579121841
6.882000,1.546266106
6.883000,1.621852765
6.884000,1.669438102
6.885000,1.652769381
6.886000,1.595783443
6.887000,1.579263358
6.888000,1.530906453
6.889000,1.420312094
6.890000,1.325768531
6.891000,1.310507340
6.892000,1.193533022
6.893000,1.148728989
6.894000,0.973943562
6.895000,0.921109176
6.896000,0.814907942
6.897000,0.706202650
6.898000,0.598076480
6.899000,0.480572741
6.900000,0.419217861
6.901000,0.340711890
6.902000,0.293219119
6.903000,0.208336105
6.904000,0.204977413
6.905000,0.219854181
6.906000,0.119739934
6.907000,0.152359412
6.908000,0.080229567
6.909000,0.162015048
6.910000,0.173480982
6.911000,0.164506115
6.912000,0.240957599
6.913000,0.265229422
6.914000,0.357727532
6.915000,0.350531847
6.916000,0.403462847
6.917000,0.431119968
6.918000,0.443731880
6.919000,0.594060779
6.920000,0.555611482
6.921000,0.587884846
6.922000,0.603368745
6.923000,0.571729454
6.924000,0.582076792
6.925000,0.571641017
6.926000,0.652255192
6.927000,0.610160240
6.928000,0.559487131
6.929000,0.493461406
6.930000,0.471288447
6.931000,0.446666255
6.932000,0.360952706
6.933000,0.367966489
6.934000,0.258182387
6.935000,0.212243243
6.936000,0.155106519
6.937000,0.030128996
6.938000,0.059095812
6.939000,-0.022448352
6.940000,-0.145103922
6.941000,-0.140920838
6.942000,-0.184592007
6.943000,-0.245171614
6.944000,-0.236960049
6.945000,-0.238025326
6.946000,-0.283841700
6.947000,-0.350100496
6.948000,-0.335352353
6.949000,-0.375814131
6.950000,-0.306726458
6.951000,-0.334599036
6.952000,-0.284863276
6.953000,-0.255191261
6.954000,-0.237754294
6.955000,-0.242734833
6.956000,-0.242754116
6.957000,-0.272344998
6.958000,-0.150627095
6.959000,-0.147082335
6.960000,-0.219458638
6.961000,-0.214014087
6.962000,-0.279590518
6.963000,-0.283352372
6.964000,-0.306530701
6.965000,-0.369869725
6.966000,-0.353611065
6.967000,-0.460293631
6.968000,-0.560291749
6.969000,-0.634022055
6.970000,-0.701837431
6.971000,-0.850421626
6.972000,-0.886624727
6.973000,-1.004143881
6.974000,-1.079707677
6.975000,-1.199817311
6.976000,-1.332177258
6.977000,-1.431169979
6.978000,-1.462468202
6.979000,-1.576743544
6.980000,-1.647996545
6.981000,-1.713255106
6.982000,-1.786271245
6.983000,-1.854658526
6.984000,-1.790553259
6.985000,-1.856380470
6.986000,-1.800460933
6.987000,-1.812178475
6.988000,-1.728204725
6.989000,-1.720798619
6.990000,-1.649395136
6.991000,-1.515625214
6.992000,-1.402102148
6.993000,-1.232328450
6.994000,-1.091874568
6.995000,-0.985678030
6.996000,-0.787516407
6.997000,-0.624107905
6.998000,-0.414495175
6.999000,-0.199997602
7.000000,-0.018627159
7.001000,0.232204116
7.002000,0.404588549
7.003000,0.556664181
7.004000,0.803900930
7.005000,0.966607491
7.006000,1.108049726
7.007000,1.241229553
7.008000,1.445732993
7.009000,1.531179799
7.010000,1.577658521
7.011000,1.699659189
7.012000,1.736437507
7.013000,1.836346106
7.014000,1.808252169
7.015000,1.831470339
7.016000,1.825992610
7.017000,1.836221988
7.018000,1.752070906
7.019000,1.731302486
7.020000,1.601347926
7.021000,1.615111060
7.022000,1.423482192
7.023000,1.416378371
7.024000,1.320072717
7.025000,1.195496885
7.026000,1.139644299
7.027000,1.036830219
7.028000,0.933289618
7.029000,0.836693713
7.030000,0.718963430
7.031000,0.610392724
7.032000,0.549557333
7.033000,0.502670612
7.034000,0.404746064
7.035000,0.280141903
7.036000,0.256962949
7.037000,0.325783442
7.038000,0.220390915
7.039000,0.208632817
7.040000,0.244992711
7.041000,0.240253451
7.042000,0.232821317
7.043000,0.228035158
7.044000,0.171415393
7.045000,0.315523460
7.046000,0.252734287
7.047000,0.311914069
7.048000,0.297379572
7.049000,0.288593213
7.050000,0.304732708
7.051000,0.311408947
7.052000,0.364548696
7.053000,0.268976984
7.054000,0.306146300
7.055000,0.328345584
7.056000,0.232137527
7.057000,0.215213355
7.058000,0.139340382
7.059000,0.178560460
7.060000,0.044620728
7.061000,0.043031217
7.062000,-0.093817745
7.063000,-0.121646254
7.064000,-0.151453665
7.065000,-0.254099287
7.066000,-0.289964157
7.067000,-0.381984791
7.068000,-0.395299364
7.069000,-0.485245180
7.070000,-0.528032995
7.071000,-0.528416926
7.072000,-0.626677269
7.073000,-0.576165527
7.074000,-0.637117995
7.075000,-0.573986980
7.076000,-0.638639413
7.077000,-0.642194265
7.078000,-0.597582468
7.079000,-0.548789929
7.080000,-0.623201817
7.081000,-0.535254321
7.082000,-0.439666034
7.083000,-0.466693902
7.084000,-0.428206565
7.085000,-0.394870627
7.086000,-0.313864058
7.087000,-0.299779938
7.088000,-0.210971964
7.089000,-0.236896317
7.090000,-0.179918270
7.091000,-0.152747579
7.092000,-0.155218767
7.093000,-0.143571324
7.094000,-0.174978845
7.095000,-0.193087996
7.096000,-0.160744288
7.097000,-0.227010850
7.098000,-0.279854512
7.099000,-0.323862985
7.100000,-0.415866238
7.101000,-0.518102061
7.102000,-0.579825651
7.103000,-0.698795869
7.104000,-0.737636817
7.105000,-0.884955730
7.106000,-0.991866826
7.107000,-1.047255805
7.108000,-1.167179986
7.109000,-1.305664987
7.110000,-1.355748616
7.111000,-1.484977882
7.112000,-1.519598419
7.113000,-1.559916308
7.114000,-1.599852862
7.115000,-1.632438042
7.116000,-1.662957666
7.117000,-1.611683538
7.118000,-1.578289266
7.119000,-1.568104527
7.120000,-1.483032736
7.121000,-1.383923164
7.122000,-1.282697714
7.123000,-1.168845203
7.124000,-1.031639195
7.125000,-0.879900208
7.126000,-0.715832511
7.127000,-0.552558807
7.128000,-0.401443259
7.129000,-0.189411155
7.130000,-0.028357743
7.131000,0.167319681
7.132000,0.388017248
7.133000,0.569779114
7.134000,0.733028615
7.135000,0.948288935
7.136000,1.077727758
7.137000,1.271973235
7.138000,1.363052905
7.139000,1.573007444
7.140000,1.662640407
7.141000,1.759828210
7.142000,1.826866009
7.143000,1.848929465
7.144000,1.882970535
7.145000,1.961471155
7.146000,1.956646445
7.147000,1.969034171
7.148000,1.965626246
7.149000,1.907123176
7.150000,1.812215112
7.151000,1.794073112
7.152000,1.680040194
7.153000,1.624613407
7.154000,1.537521789
7.155000,1.405538950
7.156000,1.362796264
7.157000,1.204728753
7.158000,1.111606606
7.159000,1.046013358
7.160000,0.913449644
7.161000,0.787001528
7.162000,0.710859589
7.163000,0.643838002
7.164000,0.546074895
7.165000,0.474052891
7.166000,0.455356921
7.167000,0.366583546
7.168000,0.377659495
7.169000,0.281168478
7.170000,0.222689155
7.171000,0.219449473
7.172000,0.233598607
7.173000,0.171588805
7.174000,0.209193430
7.175000,0.164918264
7.176000,0.166854869
7.177000,0.123654750
7.178000,0.135894175
7.179000,0.122296771
7.180000,0.138604492
7.181000,0.074171038
7.182000,0.017884750
7.183000,0.003372515
7.184000,-0.017438760
7.185000,-0.016983130
7.186000,-0.107380275
7.187000,-0.159686421
7.188000,-0.194127370
7.189000,-0.244681031
7.190000,-0.309514577
7.191000,-0.411086521
7.192000,-0.449565190
7.193000,-0.479986934
7.194000,-0.564882441
7.195000,-0.631751908
7.196000,-0.729835202
7.197000,-0.775345279
7.198000,-0.859075441
7.199000,-0.852906757
7.200000,-0.885739253
7.201000,-0.950867452
7.202000,-0.979163049
7.203000,-1.007087306
7.204000,-0.989920907
7.205000,-0.930373904
7.206000,-0.985762369
7.207000,-0.931391359
7.208000,-0.874876618
7.209000,-0.860234225
7.210000,-0.843600609
7.211000,-0.733987276
7.212000,-0.632170092
7.213000,-0.602575195
7.214000,-0.534302453
7.215000,-0.458985810
7.216000,-0.445603807
7.217000,-0.298084445
